Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2024-04-19,393.0865783691406,399.3504511566713,391.7569800365575,397.92235849273936,30565800
2024-04-22,394.8988037109375,396.7602475945419,389.76757007965125,394.0321015888098,20286900
2024-04-23,401.408935546875,402.02941689941457,396.9671017838586,398.12925698523895,15734500
2024-04-24,402.8763732910156,406.23482905911584,400.63084049682084,403.36881495690267,15065300
2024-04-25,393.0078125,393.84496925671834,382.1642385201122,388.0735378998874,40586500
2024-04-26,400.1778259277344,406.7568397543272,399.6262936342629,405.93939976601416,29694700
2024-04-29,396.1692810058594,400.1777629830485,393.1555407133354,399.12393070882416,19582100
2024-04-30,383.44464111328125,396.0807119739039,383.2870862186978,395.4208268707794,28781400
2024-05-01,388.9698181152344,395.6473257764034,384.4098035661703,386.6750231640028,23562500
2024-05-02,391.8259582519531,393.88436068854867,388.68417820234623,391.6486864760746,17709400
2024-05-03,400.51263427734375,400.99521746175435,395.7851765465019,396.1988407447482,17446700
2024-05-06,407.28863525390625,407.67272409935384,400.2270089943109,402.5808944329267,16996600
2024-05-07,403.1521301269531,408.4015749957849,402.90590929968624,408.3917165446932,20018200
2024-05-08,404.3340148925781,405.9984701419799,400.56189486819255,401.9998461853561,11792300
2024-05-09,406.08709716796875,406.48104448418644,402.91577167959764,404.3635513602943,14689700
2024-05-10,408.4704895019531,409.1008292398404,405.5749302005713,406.69771158758806,13402300
2024-05-13,407.4659118652344,412.02592626132173,404.6097563640546,411.6910695528216,15440200
2024-05-14,410.26300048828125,411.1789347782618,405.3287253515243,405.79162172220066,15109300
2024-05-15,417.43603515625,418.1563076849087,411.703543849402,412.32514437118755,22239500
2024-05-16,415.3738708496094,419.744796345379,414.7424242787078,416.1730628235195,17530100
2024-05-17,414.60430908203125,417.2781788386251,412.4533979292135,416.903243294278,15352200
2024-05-20,419.6658630371094,421.07677928196154,414.3872272445279,414.6042935983872,16272100
2024-05-21,423.3164978027344,427.1940633042462,419.1823911367933,421.1359581260157,21453300
2024-05-22,424.7767333984375,426.6415347292138,421.43197259260825,424.3524769437673,18073700
2024-05-23,421.3037109375,427.8156712738496,419.7448017896618,427.194070817087,17211700
2024-05-24,424.4216003417969,425.3095881756072,418.7483062624099,421.4912194128948,11855300
2024-05-28,424.5794372558594,425.0727671383065,420.9090617260336,423.8986396092449,15718000
2024-05-29,423.44482421875,425.1912013264544,420.011237075474,420.011237075474,15517100
2024-05-30,409.1382141113281,418.639722265152,408.7139275324575,418.639722265152,28394500
2024-05-31,409.5920715332031,411.19045552886206,399.1137496856911,411.19045552886206,47995300
2024-06-03,408.0035400390625,410.8747236026411,403.4649291544174,409.9867358256656,17484700
2024-06-04,410.5195617675781,410.88462108617875,404.21479101509067,406.9281055414635,14348900
2024-06-05,418.3536682128906,418.4227115210052,410.74649880657006,412.2363648709012,16988000
2024-06-06,418.85675048828125,419.6362200551979,414.96930899616774,418.35357453383523,14861300
2024-06-07,418.1957702636719,420.59334639709124,417.3571033955117,420.51442686018504,13621700
2024-06-10,422.162109375,422.36929949498546,418.2352227759558,419.0344147777948,13982900
2024-06-11,426.9079284667969,427.04607528322305,419.57705383558175,419.8039964152252,14551100
2024-06-12,435.1761779785156,437.48495834500466,427.47036718999846,429.51276024474697,22366200
2024-06-13,435.689208984375,437.4750908737884,433.508699318619,434.9689666213265,15960600
2024-06-14,436.6659851074219,437.22838835578773,430.8940199136651,432.4332066172717,13582000
2024-06-17,442.38861083984375,444.9243335295661,434.8406700551031,436.68571890132137,20790000
2024-06-18,440.3857116699219,444.1350368072149,438.95507309068336,443.7107502283828,17112500
2024-06-20,439.7542724609375,440.57318682315986,435.38334678666155,440.3462442358131,19877400
2024-06-21,443.7798156738281,444.56913141990066,440.553449170913,441.4118383251449,34187100
2024-06-24,441.697998046875,446.71021649298933,440.45479708566984,443.7995580906483,15913700
2024-06-25,444.93426513671875,445.3979964641079,440.7902817808812,442.27027153504196,16413400
2024-06-26,446.1280822753906,447.5488747436615,442.21104180989477,443.0102338094888,16507000
2024-06-27,446.8089294433594,450.0846474477425,445.7433199188156,446.1478540799415,14806300
2024-06-28,440.9875793457031,449.305113661538,440.45477465939115,447.02593208902044,28362300
2024-07-01,450.6371154785156,451.2685620568994,439.71478489170136,442.6747641221356,17662800
2024-07-02,453.1531066894531,453.4589688152071,447.06540254269134,447.1542284209129,13979800
2024-07-03,454.6231994628906,454.869864398923,451.7717684597979,452.07763057164084,9932800
2024-07-05,461.3226318359375,462.1021014719612,452.8472281684966,453.478674753155,16000300
2024-07-08,460.0202331542969,461.4607780718062,458.26398000009,460.326095268591,12962300
2024-07-09,453.4096374511719,461.09569535136285,451.89017298008986,460.77011087707854,17207200
2024-07-10,460.0301208496094,460.2373109717691,452.73869064735504,455.0672233776237,18196100
2024-07-11,448.63421630859375,458.57973369334036,445.5262138972975,456.8037581244286,23111200
2024-07-12,447.49951171875,450.2720231711714,444.6382045032453,448.2691051092715,16324300
2024-07-15,447.904052734375,451.1600479833261,445.40780476541227,447.2528536845848,14429400
2024-07-16,443.5232849121094,448.23951736513413,440.7014524487549,448.1605978328616,17175700
2024-07-17,437.6033020019531,438.9155762729031,433.3212024908107,436.6857157018079,21778000
2024-07-18,434.495361328125,438.71826397070777,428.6050012530057,438.4124018485707,20794800
2024-07-19,431.27880859375,435.25507610536096,426.2369919613048,427.32232365737326,20940400
2024-07-22,437.0310974121094,438.6689563053254,433.05485959349295,435.8964446559175,15808800
2024-07-23,438.9156188964844,442.40840302613475,437.1889642431626,437.9782800404941,13107100
2024-07-24,423.17840576171875,435.5906035987281,421.88588376058476,434.5743451525585,26805800
2024-07-25,412.8184509277344,424.066366533815,411.94033937034624,423.0797067418699,29943800
2024-07-26,419.5967712402344,423.19810333197387,411.7034934246348,412.6211098546519,23583800
2024-07-29,421.0373840332031,426.38506375397617,419.0344656688485,425.822660392389,15125800
2024-07-30,417.27813720703125,423.32633592791996,411.79228152562297,422.01409176409487,32687600
2024-07-31,412.76910400390625,416.1533396507724,406.7109988096176,414.8904164009859,42891400
2024-08-01,411.545654296875,421.7575892383458,407.57929274476925,415.1765852410534,30296400
2024-08-02,403.0406799316406,409.4638453090681,398.9460475006439,406.98731940449915,29437900
2024-08-05,389.8785705566406,395.6900105848848,380.43623009500715,383.97836487999916,40709200
2024-08-06,394.2790832519531,400.25826896287094,393.18390539634436,394.66389500260414,24946500
2024-08-07,393.1148376464844,404.6094177317887,392.16765271577526,403.18865539095805,20650900
2024-08-08,397.3180236816406,400.4457182788044,394.6047093244423,397.07135874007713,20203000
2024-08-09,400.60357666015625,402.6064947272633,396.89375651412195,398.64013341356633,19276700
2024-08-12,401.3830871582031,403.3070858906621,398.8473641425328,401.62975211823795,16762900
2024-08-13,408.48699951171875,409.4144620555377,404.10622795467,404.1259503092639,19414300
2024-08-14,411.2989501953125,412.1474931990996,406.94780739323824,409.26643361174075,18267000
2024-08-15,416.1621398925781,416.24120167718553,412.8311079388872,414.94635003046426,20752100
2024-08-16,413.6317138671875,416.46852653153576,412.4752279591184,415.73709195319884,22775600
2024-08-19,416.6563415527344,416.8737991572246,411.6449527797598,414.11604821044875,15234000
2024-08-20,419.88848876953125,420.9362307322599,416.76505094858624,416.82435482083605,16387600
2024-08-21,419.23614501953125,421.46999458583696,416.8441115746798,419.17681098270833,16067300
2024-08-22,410.7454833984375,421.8555493177983,409.8163490739685,419.45362155809136,19361900
2024-08-23,411.9710998535156,414.412543023147,407.32542899154987,412.15890549462074,18493800
2024-08-26,408.7092590332031,412.4554478665689,406.58412315782203,411.55596557862424,13152800
2024-08-27,409.05517578125,409.5691526787807,405.50668700286985,408.086495687911,13492900
2024-08-28,405.85272216796875,410.2018441208808,402.6007521142328,410.08323636580656,14882700
2024-08-29,408.3435363769531,417.17028122626607,405.85268326493673,410.142500929111,17045200
2024-08-30,412.3171081542969,412.663037378181,407.3650233246306,410.7949049431994,24308300
2024-09-03,404.7060852050781,415.0253810540411,402.32394584007614,413.07815685238506,20313600
2024-09-04,404.17236328125,406.4853049884444,399.6947395600007,401.2169427939581,15135800
2024-09-05,403.6682434082031,408.3237783354607,401.4343636867301,402.9071267784607,14195500
2024-09-06,397.05560302734375,405.9021060614487,396.165984591682,404.33049307771034,19609500
2024-09-09,401.02911376953125,403.9252302108811,397.5003824546475,402.5315288470681,15295100
2024-09-10,409.4111328125,411.5164809342579,402.98628422521625,403.480503347315,19594300
2024-09-11,418.14886474609375,419.0878628478116,404.8444661227044,410.6960329818373,19266900
2024-09-12,422.06304931640625,422.4287665702525,414.8968734205188,418.4157104817343,17395700
2024-09-13,425.611572265625,426.83722589839596,420.5408798146308,420.9065970976519,15874600
2024-09-16,426.3528747558594,428.51755654874484,423.26895279469,425.62144023461013,13834700
2024-09-17,430.1188659667969,436.741413807479,427.2721591954558,435.1401487897844,18874200
2024-09-18,425.8290710449219,430.9887198071655,425.43370178624906,429.97062963783105,18898000
2024-09-19,433.6179504394531,436.3954593302787,431.84863763952944,436.1285918792357,21706600
2024-09-20,430.2374572753906,434.1615578880838,429.1996092968504,432.1649237095232,55167100
2024-09-23,428.4978332519531,431.41370770372646,425.4139110417271,429.2589197702658,15128900
2024-09-24,424.2080383300781,428.33970279345715,421.17352579677157,427.9937433882553,17015800
2024-09-25,427.114013671875,428.11234590086275,423.6149641825675,424.8603757953974,13396400
2024-09-26,426.3232727050781,430.2671314248125,424.1684846935021,430.0595678513369,14492000
2024-09-27,423.0712585449219,426.85699330507344,422.52762966372916,426.5307918445686,14896100
2024-09-30,425.3249206542969,425.4435585697777,420.4519278512811,423.2590885562286,16807300
2024-10-01,415.8260498046875,423.52599147760804,413.9677812470877,423.49633953955015,19092900
2024-10-02,412.30718994140625,417.93140514988795,411.89203266645677,417.6941594936009,16582300
2024-10-03,411.72406005859375,414.69923855591765,409.5000740881514,412.8014540867281,13686400
2024-10-04,411.2495422363281,414.89688113885154,410.172148356534,413.40432999591644,19169700
2024-10-07,404.8049621582031,412.287415913181,404.2711971193028,411.190264062665,20919800
2024-10-08,409.9151916503906,410.8542199929417,403.4508276328713,406.14924457508937,19229300
2024-10-09,412.6333923339844,415.51964507918063,409.50992407936405,411.051885220099,14974300
2024-10-10,411.0321350097656,412.5246863355552,408.37323385448985,410.4292021904471,13848400
2024-10-11,411.5065612792969,412.3071937353824,408.4720490414364,411.3286496589972,14144900
2024-10-14,414.2939758300781,419.137316675548,412.692680707405,412.9397902420181,16653100
2024-10-15,413.8985595703125,417.59533856944756,410.45881429415135,417.2987890411578,18900200
2024-10-16,411.3088684082031,411.5460839058675,405.7340930599272,410.36987028679,15508900
2024-10-17,411.9019470214844,417.61511832115826,410.78500708577025,417.4767225011017,14820000
2024-10-18,413.3253173828125,414.79808063402476,411.44729085370335,412.3171212877513,17145300
2024-10-21,413.9381103515625,414.1160219717621,408.9662678666254,411.30886136013186,14206100
2024-10-22,422.5672302246094,425.6017126142665,413.20671913798,413.65149823512496,25482200
2024-10-23,419.6908264160156,426.09588604624633,417.64475229425324,425.87842845603865,19654400
2024-10-24,419.8193664550781,421.0549142018695,417.51628856280456,420.41240524174606,13581600
2024-10-25,423.1997375488281,427.51920692415774,421.6380187300836,421.8258243694227,16899100
2024-10-28,421.6578063964844,426.94595627618617,421.37115090072086,426.66919481416045,14882400
2024-10-29,426.9558410644531,428.16173672961014,420.8769227357868,423.05149857942604,17644100
2024-10-30,427.52911376953125,433.43009020652653,427.1040926423887,432.3823482739382,29749100
2024-10-31,401.65185546875,411.3484314804884,401.60241546152275,410.55766284750285,53971000
2024-11-01,405.6253967285156,410.6960897386511,402.78858379903807,404.2811351978572,24230400
2024-11-04,403.7374572753906,405.6748178590432,400.88088657331804,405.06196083886334,19672300
2024-11-05,406.7027282714844,410.1029577159873,403.36180269923256,403.64845819160416,17626000
2024-11-06,415.3218994140625,415.588796997366,405.7735840748554,407.6516405324137,26681800
2024-11-07,420.51123046875,421.91482589939426,415.0254108601489,416.40921822256973,19901800
2024-11-08,417.6546630859375,421.568869701991,416.90344044148964,420.40251992805025,16891400
2024-11-11,413.17706298828125,419.8984307044044,411.19029254705583,417.6348987728619,24503300
2024-11-12,418.1390075683594,419.5327090402253,412.37642617579047,413.4142742125201,19401200
2024-11-13,420.2839050292969,424.366129168666,413.3747019871383,416.7650676989441,21502200
2024-11-14,421.9543762207031,423.21957584577814,415.14402288993426,420.086213638624,30246900
2024-11-15,410.2018127441406,417.91161788162964,408.8575514031372,414.96609164012756,28247600
2024-11-18,410.95306396484375,413.56252505276035,407.33537663624696,410.0733395128572,24727000
2024-11-19,412.9595642089844,413.10782389174204,406.79168992363145,408.3336509537854,18133500
2024-11-20,410.6861267089844,412.4653333453386,405.8328921341125,412.0501760807684,19191700
2024-11-21,408.913330078125,415.7571129679985,406.35806834126146,415.4797975064388,20780200
2024-11-22,413.00372314453125,413.39988374041405,407.1206461090675,407.4276728377604,24814600
2024-11-25,414.7765808105469,417.0446130867062,410.8743369468268,414.3705063731925,27691100
2024-11-26,423.888427734375,424.92838338966095,414.83603494213827,415.5689336176803,23458900
2024-11-27,418.9363098144531,423.1356967701012,417.97560449920036,421.03598817971914,18332400
2024-11-29,419.40179443359375,420.80819926930246,413.79603299145003,416.06409541148713,16271900
2024-12-02,426.8497619628906,428.85039263641124,417.27242003383,417.5299380247713,20207200
2024-12-03,427.0676574707031,428.32547569363487,423.6407942127541,425.72067515411175,18302000
2024-12-04,433.2280578613281,435.4564952904926,428.483953715763,428.8801143248133,26009400
2024-12-05,438.3782043457031,440.3986627358307,431.9900352112823,433.72326431540773,21697800
2024-12-06,439.31915283203125,441.8249059308298,437.53638459654593,438.0613042504407,18821000
2024-12-09,441.7455749511719,444.03343474398827,436.27848652322723,438.3583673053642,19144400
2024-12-10,439.0813903808594,445.31111943385133,437.3679889585384,440.13125981361975,18469500
2024-12-11,444.6871643066406,446.034146674654,439.7945036123786,439.7945036123786,19200200
2024-12-12,445.251708984375,451.7884649521135,444.8060093995974,444.8060093995974,20834800
2024-12-13,442.9836730957031,447.1038102558032,441.30986642987745,444.14247395093605,20177800
2024-12-16,447.2622985839844,447.8466408421855,441.0127712804515,442.9836909500721,23598800
2024-12-17,450.104736328125,450.92679906279125,445.26161469090005,446.6878170659997,22733500
2024-12-18,433.1983337402344,448.3120705924071,432.83185420697276,446.9948298056794,24444500
2024-12-19,432.841796875,438.93285336164837,432.1386095010433,437.38780577162396,22963700
2024-12-20,432.4159240722656,439.48748337745457,424.5223020050907,428.9593493416428,64263700
2024-12-23,431.078857421875,433.4558513948008,428.6820357713906,432.5545685943141,19152500
2024-12-24,435.1197204589844,435.3871522905164,430.02899474815183,430.484577930417,7164500
2024-12-26,433.91143798828125,436.71433412405435,432.4456406431818,434.8721433787049,8194200
2024-12-27,426.4040832519531,431.04913980352325,422.2641488688207,430.4350863105853,18117700
2024-12-30,420.75872802734375,423.45266275424467,417.8568142492271,421.97695149184733,13158700
2024-12-31,417.46063232421875,422.6405224628075,416.62868593663666,422.0165551158413,13246500
2025-01-02,414.568603515625,421.9868450538027,410.8743686174563,421.45201157982797,16896500
2025-01-03,419.29290771484375,419.9663838035234,415.5194225803269,417.0446425061394,16662900
2025-01-06,423.7497863769531,430.15778356293015,421.4025036603563,423.8983428352595,20573600
2025-01-07,418.3222961425781,426.52294519780327,416.7673346717813,424.88876369017254,18139100
2025-01-08,420.49127197265625,422.87817962096636,417.50022470253026,419.40180766065134,15054600
2025-01-10,414.93505859375,420.63983782074297,411.042698272716,420.56061778951556,20201100
2025-01-13,413.19195556640625,414.489399057034,408.3389196630922,411.26063086426467,17604800
2025-01-14,411.6864929199219,415.7174656234234,406.783918522941,413.80596878606093,16935900
2025-01-15,422.2244873046875,424.04685017409594,414.2615295855494,415.1133035563719,19637800
2025-01-16,420.5110778808594,425.3740271428382,420.3229265289763,424.5916197701724,15300000
2025-01-17,424.9184875488281,430.3162708057646,424.0667436709179,429.92999377383796,26197500
2025-01-21,424.3935241699219,426.7705180269004,421.52132200002626,426.0772445238866,26085700
2025-01-22,441.9239196777344,442.98364251820686,431.82165779523024,433.366705345479,27803800
2025-01-23,442.4289855957031,442.46861072225846,437.26892363486763,437.7641319289048,18389300
2025-01-24,439.8044128417969,442.3695883246394,437.169900939795,440.89387719602587,15549500
2025-01-27,430.3954772949219,431.02935848885954,419.4414710475572,419.94659323490635,35647800
2025-01-28,442.9143371582031,444.08302154903276,427.24593852989443,430.43508134605355,23491700
2025-01-29,438.09100341796875,442.5974175154718,436.17950645057016,442.40923592540474,23581400
2025-01-30,411.01300048828125,418.8075747745586,409.20055129765046,414.75677425796516,54586300
2025-01-31,411.08233642578125,416.6583870568431,410.933779971825,414.964783031506,34161900
2025-02-03,406.98199462890625,411.4289554040879,404.74364348455,407.6554706497357,25679100
2025-02-04,408.4181213378906,409.9532853263689,405.81332063447735,408.73506192939664,20532100
2025-02-05,409.329345703125,409.86414898425164,406.46702679712905,408.39835154322543,16316700
2025-02-06,411.83502197265625,414.1922182257068,410.03245657619226,410.03245657619226,16309800
2025-02-07,405.8232116699219,414.63791357819275,404.1890302854019,412.48872643025265,22886800
2025-02-10,408.2695617675781,411.47850211303046,406.9820321839411,409.74527293691693,20817900
2025-02-11,407.49700927734375,408.53693461973535,405.37750324031913,405.71427148321067,18140600
2025-02-12,405.1200256347656,406.813629604169,400.4947666868975,403.30754628100544,19121700
2025-02-13,406.6056213378906,407.0612044905901,402.465657162982,403.0995382668374,23891700
2025-02-14,404.515869140625,404.99128001840967,401.99031874797896,403.8820181953633,22758500
2025-02-18,405.71429443359375,406.66508596257455,402.60437161832556,404.08999660584703,21423100
2025-02-19,410.7950744628906,411.50817561028913,403.74331324145845,403.9711199361536,24114200
2025-02-20,412.9684753417969,416.1243081620841,409.4057538443196,412.1348608394034,23508700
2025-02-21,405.108642578125,414.8738801834256,404.79109677447474,414.16928284227896,27524800
2025-02-24,400.9306335449219,406.25983043716724,396.2861968407472,405.4063787741937,26443700
2025-02-25,394.8769836425781,398.86646142853965,393.6861187086097,398.05268403794094,29387400
2025-02-26,396.693115234375,400.5337085768434,391.25473790483426,394.986181494864,19619000
2025-02-27,389.5477600097656,402.657388820498,389.1905096396701,398.22134834414993,21127400
2025-02-28,393.973876953125,394.6090291195634,383.6330593862238,389.67678725566606,32845700
2025-03-03,385.5384521484375,395.7899873220531,383.2261675615013,395.7899873220531,23007700
2025-03-04,385.65753173828125,389.59737098453536,378.10536303990614,380.48712304915495,29342900
2025-03-05,397.9732360839844,398.61832193178543,385.8560101474748,386.3819822563368,23433100
2025-03-06,393.87469482421875,399.09471206990673,389.69665794124984,391.28450820827493,23304600
2025-03-07,390.32183837890625,391.80050846371955,382.61088158953936,389.33936956128906,22034100
2025-03-10,377.2717590332031,383.4643412864511,374.3540930979484,382.90859827837613,32840100
2025-03-11,377.5595703125,383.0673924681545,374.0464567305875,376.1205744700273,30380200
2025-03-12,380.3581237792969,382.2933209136247,376.0709676751301,380.0405779726452,24253600
2025-03-13,375.8923034667969,382.3925583494832,374.58235511618193,380.2489652043101,20473000
2025-03-14,385.6079406738281,387.2652662935844,376.6267095180303,376.8946473094157,19952800
2025-03-17,385.74688720703125,389.7264008785539,382.6406623483486,383.7620820869245,22474300
2025-03-18,380.6062316894531,384.4269877309022,378.2046343736099,384.1292790671939,19486900
2025-03-19,384.8735656738281,386.719419886704,381.0825806498319,382.60095534567967,19185500
2025-03-20,383.9010314941406,388.81343664918575,380.3680805381929,382.80938253905003,18470500
2025-03-21,388.2873840332031,388.7637178162279,379.89163767876767,380.308460024633,39675900
2025-03-24,390.09356689453125,392.39594799568545,386.8484215764684,392.39594799568545,21004500
2025-03-25,392.1578063964844,393.34867131877104,389.65696280253144,390.9272368910712,15775000
2025-03-26,387.0072326660156,392.30665877239477,385.61787512073846,391.99901639757354,16108400
2025-03-27,387.6125793457031,389.259971232933,384.4567464670721,387.1660163642304,13766800
2025-03-28,375.92205810546875,386.1735929782764,374.06627026028934,385.1315521729189,21632000
2025-03-31,372.5379943847656,374.20522334023684,364.449889664545,369.7096411618319,35184700
2025-04-01,379.2863464355469,379.9413357760227,370.3944277527412,371.80362246362756,19689500
2025-04-02,379.2367248535156,382.1543604865691,373.7586433966847,375.0983928958324,16092600
2025-04-03,370.2752990722656,374.61212363444304,366.54388609690864,371.9425583652147,30198000
2025-04-04,357.10614013671875,371.74407816646067,356.74888974568233,361.363555677575,49209900
2025-04-07,355.14117431640625,368.1813588125757,342.17049555544185,348.2142236601539,50425000
2025-04-08,351.8662109375,370.8111701107758,347.5889587924899,365.46213664338546,35868900
2025-04-09,387.5232849121094,390.2424886537646,350.4173671278774,350.854026698487,50199700
2025-04-10,378.45269775390625,380.983312003396,365.00562576710445,379.1572950457799,38024400
2025-04-11,385.498779296875,387.0865991344375,376.0114134245454,377.7481178718862,23839200
2025-04-14,384.8636474609375,391.651677567929,381.29099206627785,390.23254912743425,19251200
2025-04-15,382.7994384765625,388.9126416904877,381.24135923720473,385.5583162962043,17199900
2025-04-16,368.78668212890625,378.7107072268867,365.20412360568145,377.77787673053996,21967800
2025-04-17,364.98577880859375,371.47609943534326,364.10255635982776,370.9104227594851,21120200
2025-04-21,356.3916320800781,361.7109259917268,352.9678611353571,360.06353397111536,20807300
2025-04-22,364.0331115722656,364.9758758256959,357.12596800122816,360.6192443688487,19485000
2025-04-23,371.5456237792969,377.50003937654276,370.18600677791767,373.20291916052497,20545500
2025-04-24,384.3574523925781,385.4987394256534,372.3394733971177,372.84560833228255,22232300
2025-04-25,388.8729553222656,389.1805976978566,381.67803664886475,384.05979677325973,18973200
2025-04-28,388.18817138671875,389.75615403464093,383.70252292195136,388.9820812843996,16579400
2025-04-29,391.0462951660156,392.0982394081848,387.41409832984397,388.3270916828822,14974000
2025-04-30,392.2570495605469,393.6464071015826,381.5192464831796,387.3347110069874,36461100
2025-05-01,422.16802978515625,433.669971462135,421.67182852064957,427.8346397458207,58938100
2025-05-02,431.97296142578125,436.10135948336034,426.72314369115975,428.4598480759583,30757400
2025-05-05,432.8562316894531,436.1609188409604,428.827049490993,429.58128511716615,20136100
2025-05-06,430.0179443359375,434.4043769104007,427.8942186382879,428.91639204817295,15104200
2025-05-07,430.0576477050781,434.79139692835327,427.83464541633373,430.54391525930873,23295300
2025-05-08,434.8410949707031,440.29930970253645,432.35015455619765,434.6028977335656,23491300
2025-05-09,435.3967590332031,437.3914674607305,432.5684058555715,436.6570993033328,15324200
2025-05-12,445.8467712402344,445.9559209816134,436.43878433354007,442.551987565255,22821900
2025-05-13,445.7276916503906,447.24606632617565,441.9763809723924,444.37800844651383,23618800
2025-05-14,449.4988098144531,450.45150777480933,444.73528972695,444.73528972695,19902800
2025-05-15,450.512939453125,453.55526390744575,447.82852124457236,448.16655392379437,21992300
2025-05-16,451.6463623046875,451.735838870633,446.13838030321216,449.4391826540583,23849800
2025-05-19,456.2197570800781,456.9355998797858,448.1963586877965,448.27591363294266,21336500
2025-05-20,455.5238342285156,455.69283539558984,451.69606398891386,452.9587181303489,15441800
2025-05-21,449.9561462402344,455.1360468945702,449.2005259832327,451.944595050179,19216900
2025-05-22,452.2329406738281,457.5918252828005,451.27849365115543,452.32244757902833,18025600
2025-05-23,447.5799865722656,451.06972434232773,446.3173323563206,447.38115987330883,16883500
2025-05-27,458.02923583984375,458.2877438900054,453.48562310372705,453.8435596609756,20974300
2025-05-28,454.718505859375,459.8487079553447,454.29099660337516,458.5562282330538,17086300
2025-05-29,456.0308837890625,459.05333474747385,452.68035209769624,458.884303233251,13974800
2025-05-30,457.7011413574219,459.0135248792732,452.90900269221845,457.0648535034259,34770500
2025-06-02,459.3018798828125,459.44105553120437,454.2512329224997,454.49978904014216,16626500
2025-06-03,460.2961120605469,461.4593680607732,458.1982826150306,458.8047753297213,15743800
2025-06-04,461.1908874511719,463.00038321907994,460.3457906064832,461.3201414833542,14162700
2025-06-05,464.9788818359375,466.93750520910584,461.3499686746429,462.2745901279283,20131700
2025-06-06,467.6632995605469,470.6061954238558,466.0725343793748,467.37496597576217,15285600
2025-06-09,470.0196228027344,470.69568816704816,465.9134708467471,466.98725027602023,16469900
2025-06-10,468.2001953125,470.06931180763127,464.26304461137784,468.4686249933991,15375900
2025-06-11,469.8903503417969,472.72389606625393,466.9474544926898,467.30536072753216,16399200
2025-06-12,476.104248046875,477.6453141185156,470.7851412769109,472.2764779222473,18950600
2025-06-13,472.2168273925781,476.4124557062983,470.0295518485209,473.6584649544854,16814500
2025-06-16,476.3727111816406,477.91374692205306,472.25660744971805,472.4653860858625,15626100
2025-06-17,475.279052734375,475.97499162724574,471.3419021646973,472.65428568792316,15414100
2025-06-18,477.4663391113281,478.2219594008936,471.71972301658775,475.2392860574369,17526500
2025-06-20,474.64276123046875,480.667759158903,474.1158234691147,479.44488246554124,37576200
2025-06-23,483.19305419921875,484.9329468840925,469.78097686904323,475.4480376949825,24864000
2025-06-24,487.2793273925781,489.009298556199,483.9884469122188,486.1260537385937,22305600
2025-06-25,489.4268493652344,491.70363180611855,486.5635084927723,489.1981971647186,17495100
2025-06-26,494.57696533203125,495.1635541172166,489.9637493151316,490.13278082199906,21578900
2025-06-27,493.07568359375,496.4162632322767,490.1824867596744,494.6763704185467,34539200
2025-06-30,494.5372009277344,497.86785899517616,492.4691970236715,494.1693427257206,28369000
2025-07-01,489.2081298828125,495.17347659984546,488.14433277768,493.602615314542,19945400
2025-07-02,488.2536926269531,490.6497772469701,485.87751191483574,487.1600396387865,16319600
2025-07-03,495.9589538574219,497.2415119784696,490.59014753996934,490.9580057562307,13984800
2025-07-07,494.84539794921875,495.8694479262707,492.36978876052433,494.50736527479916,13981600
2025-07-08,493.7517395019531,495.3226311177228,491.25622643335066,494.36815380384166,11846600
2025-07-09,500.6019592285156,503.8530622357068,496.85371365827956,497.41047691930333,18659500
2025-07-10,498.58367919921875,501.52657502305914,494.87521114411277,500.14458849842043,16492100
2025-07-11,500.4130554199219,502.1131707269345,494.9249170598048,495.59106078877636,16459500
2025-07-14,500.1147766113281,501.05930198422453,498.1362796464767,498.6234399223271,12058800
2025-07-15,502.89862060546875,505.36427783294863,499.88612172349406,500.11477392946824,14927200
2025-07-16,502.6997375488281,503.7933904598671,498.99129994586445,502.26227638441253,15154400
2025-07-17,508.7446594238281,510.40499725185873,502.6997578215743,502.75940886082554,17503100
2025-07-18,507.10418701171875,511.6677041033988,504.499323712682,511.50859420333654,21209700
2025-07-21,507.1141052246094,509.132409924825,502.630143381304,503.7834473494323,14066800
2025-07-22,502.3517761230469,508.2475501614973,502.3517761230469,508.01886761548803,13868600
2025-07-23,502.9483337402344,503.8630336136484,497.80821016060554,503.8232561388069,16396600
2025-07-24,507.92938232421875,510.70324664183266,504.370041868975,505.83155299665924,16107000
2025-07-25,510.74310302734375,515.2966076642933,507.41241445610984,509.51021364184703,19125700
2025-07-28,509.5400390625,512.0256002286585,507.17377997770546,511.110930710653,14308000
2025-07-29,509.6096496582031,514.6304711522027,508.60547322287385,512.5525759685828,16469200
2025-07-30,510.2757568359375,512.9701269930791,506.49771598970693,512.1946027794743,26380400
2025-07-31,530.4187622070312,552.2420017670738,528.8280273057109,552.0232408256204,51617300
2025-08-01,521.0830078125,532.7054950837879,517.8517780654563,531.9101275902764,28977600
2025-08-04,532.54638671875,535.141297909759,525.0797515616827,525.218957545317,25349000
2025-08-05,524.701904296875,534.196734767709,524.194840165689,534.077432699505,19171600
2025-08-06,521.908203125,528.6291703469228,521.0034855448089,527.8338028961505,21355700
2025-08-07,517.8319091796875,525.0400367197672,514.5608717763297,523.757448292983,16079100
2025-08-08,519.0249633789062,521.629826851029,516.4101479520375,519.5817267008259,15531000
